,Hütten-Name,Datum,Freie Betten,Hütten-ID
4153,"Brixner Hütte, AVS Brixen",29.05.2022,0,389
4154,"Brixner Hütte, AVS Brixen",30.05.2022,0,389
4155,"Brixner Hütte, AVS Brixen",31.05.2022,0,389
4156,"Brixner Hütte, AVS Brixen",01.06.2022,0,389
4157,"Brixner Hütte, AVS Brixen",02.06.2022,0,389
4158,"Rudolf Schober Hütte, Alpenverein Stuhlecker",20.05.2022,0,390
4159,"Rudolf Schober Hütte, Alpenverein Stuhlecker",21.05.2022,0,390
4160,"Rudolf Schober Hütte, Alpenverein Stuhlecker",22.05.2022,0,390
4161,"Rudolf Schober Hütte, Alpenverein Stuhlecker",23.05.2022,0,390
4162,"Rudolf Schober Hütte, Alpenverein Stuhlecker",24.05.2022,0,390
4163,"Rudolf Schober Hütte, Alpenverein Stuhlecker",25.05.2022,0,390
4164,"Rudolf Schober Hütte, Alpenverein Stuhlecker",26.05.2022,0,390
4165,"Rudolf Schober Hütte, Alpenverein Stuhlecker",27.05.2022,0,390
4166,"Rudolf Schober Hütte, Alpenverein Stuhlecker",28.05.2022,0,390
4167,"Rudolf Schober Hütte, Alpenverein Stuhlecker",29.05.2022,0,390
4168,"Rudolf Schober Hütte, Alpenverein Stuhlecker",30.05.2022,0,390
4169,"Rudolf Schober Hütte, Alpenverein Stuhlecker",31.05.2022,0,390
4170,"Rudolf Schober Hütte, Alpenverein Stuhlecker",01.06.2022,0,390
4171,"Rudolf Schober Hütte, Alpenverein Stuhlecker",02.06.2022,0,390
4172,"Chamanna da Boval CAS, SAC Bernina",20.05.2022,0,391
4173,"Chamanna da Boval CAS, SAC Bernina",21.05.2022,0,391
4174,"Chamanna da Boval CAS, SAC Bernina",22.05.2022,0,391
4175,"Chamanna da Boval CAS, SAC Bernina",23.05.2022,0,391
4176,"Chamanna da Boval CAS, SAC Bernina",24.05.2022,0,391
4177,"Chamanna da Boval CAS, SAC Bernina",25.05.2022,0,391
4178,"Chamanna da Boval CAS, SAC Bernina",26.05.2022,0,391
4179,"Chamanna da Boval CAS, SAC Bernina",27.05.2022,0,391
4180,"Chamanna da Boval CAS, SAC Bernina",28.05.2022,0,391
4181,"Chamanna da Boval CAS, SAC Bernina",29.05.2022,0,391
4182,"Chamanna da Boval CAS, SAC Bernina",30.05.2022,0,391
4183,"Chamanna da Boval CAS, SAC Bernina",31.05.2022,0,391
4184,"Chamanna da Boval CAS, SAC Bernina",01.06.2022,0,391
4185,"Chamanna da Boval CAS, SAC Bernina",02.06.2022,0,391
4186,Douglasshütte,20.05.2022,0,393
4187,Douglasshütte,21.05.2022,78,393
4188,Douglasshütte,22.05.2022,82,393
4189,Douglasshütte,23.05.2022,86,393
4190,Douglasshütte,24.05.2022,86,393
4191,Douglasshütte,25.05.2022,86,393
4192,Douglasshütte,26.05.2022,73,393
4193,Douglasshütte,27.05.2022,66,393
4194,Douglasshütte,28.05.2022,76,393
4195,Douglasshütte,29.05.2022,84,393
4196,Douglasshütte,30.05.2022,86,393
4197,Douglasshütte,31.05.2022,86,393
4198,Douglasshütte,01.06.2022,86,393
4199,Douglasshütte,02.06.2022,86,393
4200,"Cabane d’Essertze, Ski Club Hérémencia",20.05.2022,0,394
4201,"Cabane d’Essertze, Ski Club Hérémencia",21.05.2022,0,394
4202,"Cabane d’Essertze, Ski Club Hérémencia",22.05.2022,0,394
4203,"Cabane d’Essertze, Ski Club Hérémencia",23.05.2022,0,394
4204,"Cabane d’Essertze, Ski Club Hérémencia",24.05.2022,0,394
4205,"Cabane d’Essertze, Ski Club Hérémencia",25.05.2022,0,394
4206,"Cabane d’Essertze, Ski Club Hérémencia",26.05.2022,0,394
4207,"Cabane d’Essertze, Ski Club Hérémencia",27.05.2022,0,394
4208,"Cabane d’Essertze, Ski Club Hérémencia",28.05.2022,0,394
4209,"Cabane d’Essertze, Ski Club Hérémencia",29.05.2022,0,394
4210,"Cabane d’Essertze, Ski Club Hérémencia",30.05.2022,0,394
4211,"Cabane d’Essertze, Ski Club Hérémencia",31.05.2022,0,394
4212,"Cabane d’Essertze, Ski Club Hérémencia",01.06.2022,0,394
4213,"Cabane d’Essertze, Ski Club Hérémencia",02.06.2022,0,394
4214,"Anhalter Hütte, DAV Sektion Oberer Neckar",20.05.2022,0,395
4215,"Anhalter Hütte, DAV Sektion Oberer Neckar",21.05.2022,0,395
4216,"Anhalter Hütte, DAV Sektion Oberer Neckar",22.05.2022,0,395
4217,"Anhalter Hütte, DAV Sektion Oberer Neckar",23.05.2022,0,395
4218,"Anhalter Hütte, DAV Sektion Oberer Neckar",24.05.2022,0,395
4219,"Anhalter Hütte, DAV Sektion Oberer Neckar",25.05.2022,0,395
4220,"Anhalter Hütte, DAV Sektion Oberer Neckar",26.05.2022,0,395
4221,"Anhalter Hütte, DAV Sektion Oberer Neckar",27.05.2022,0,395
4222,"Anhalter Hütte, DAV Sektion Oberer Neckar",28.05.2022,0,395
4223,"Anhalter Hütte, DAV Sektion Oberer Neckar",29.05.2022,0,395
4224,"Anhalter Hütte, DAV Sektion Oberer Neckar",30.05.2022,0,395
4225,"Anhalter Hütte, DAV Sektion Oberer Neckar",31.05.2022,0,395
4226,"Anhalter Hütte, DAV Sektion Oberer Neckar",01.06.2022,0,395
4227,"Anhalter Hütte, DAV Sektion Oberer Neckar",02.06.2022,0,395
4228,Valentinalm,20.05.2022,35,396
4229,Valentinalm,21.05.2022,35,396
4230,Valentinalm,22.05.2022,35,396
4231,Valentinalm,23.05.2022,35,396
4232,Valentinalm,24.05.2022,0,396
4233,Valentinalm,25.05.2022,35,396
4234,Valentinalm,26.05.2022,35,396
4235,Valentinalm,27.05.2022,35,396
4236,Valentinalm,28.05.2022,35,396
4237,Valentinalm,29.05.2022,35,396
4238,Valentinalm,30.05.2022,35,396
4239,Valentinalm,31.05.2022,0,396
4240,Valentinalm,01.06.2022,35,396
4241,Valentinalm,02.06.2022,35,396
4242,"Etzlihütte SAC, SAC Thurgau",20.05.2022,2,398
4243,"Etzlihütte SAC, SAC Thurgau",21.05.2022,2,398
4244,"Etzlihütte SAC, SAC Thurgau",22.05.2022,2,398
4245,"Etzlihütte SAC, SAC Thurgau",23.05.2022,2,398
4246,"Etzlihütte SAC, SAC Thurgau",24.05.2022,2,398
4247,"Etzlihütte SAC, SAC Thurgau",25.05.2022,2,398
4248,"Etzlihütte SAC, SAC Thurgau",26.05.2022,2,398
4249,"Etzlihütte SAC, SAC Thurgau",27.05.2022,0,398
4250,"Etzlihütte SAC, SAC Thurgau",28.05.2022,2,398
4251,"Etzlihütte SAC, SAC Thurgau",29.05.2022,2,398
4252,"Etzlihütte SAC, SAC Thurgau",30.05.2022,2,398
4253,"Etzlihütte SAC, SAC Thurgau",31.05.2022,2,398
4254,"Etzlihütte SAC, SAC Thurgau",01.06.2022,2,398
4255,"Etzlihütte SAC, SAC Thurgau",02.06.2022,75,398
4256,"Capanna Piansecco CAS, CAS Bellinzona e Valli",20.05.2022,0,399
4257,"Capanna Piansecco CAS, CAS Bellinzona e Valli",21.05.2022,0,399
4258,"Capanna Piansecco CAS, CAS Bellinzona e Valli",22.05.2022,0,399
4259,"Capanna Piansecco CAS, CAS Bellinzona e Valli",23.05.2022,0,399
4260,"Capanna Piansecco CAS, CAS Bellinzona e Valli",24.05.2022,0,399
4261,"Capanna Piansecco CAS, CAS Bellinzona e Valli",25.05.2022,0,399
4262,"Capanna Piansecco CAS, CAS Bellinzona e Valli",26.05.2022,0,399
4263,"Capanna Piansecco CAS, CAS Bellinzona e Valli",27.05.2022,0,399
4264,"Capanna Piansecco CAS, CAS Bellinzona e Valli",28.05.2022,0,399
4265,"Capanna Piansecco CAS, CAS Bellinzona e Valli",29.05.2022,0,399
4266,"Capanna Piansecco CAS, CAS Bellinzona e Valli",30.05.2022,0,399
4267,"Capanna Piansecco CAS, CAS Bellinzona e Valli",31.05.2022,0,399
4268,"Capanna Piansecco CAS, CAS Bellinzona e Valli",01.06.2022,0,399
4269,"Capanna Piansecco CAS, CAS Bellinzona e Valli",02.06.2022,0,399
4270,"Badener Hütte, Alpenverein Baden",20.05.2022,0,401
4271,"Badener Hütte, Alpenverein Baden",21.05.2022,0,401
4272,"Badener Hütte, Alpenverein Baden",22.05.2022,0,401
4273,"Badener Hütte, Alpenverein Baden",23.05.2022,0,401
4274,"Badener Hütte, Alpenverein Baden",24.05.2022,0,401
4275,"Badener Hütte, Alpenverein Baden",25.05.2022,0,401
4276,"Badener Hütte, Alpenverein Baden",26.05.2022,0,401
4277,"Badener Hütte, Alpenverein Baden",27.05.2022,0,401
4278,"Badener Hütte, Alpenverein Baden",28.05.2022,0,401
4279,"Badener Hütte, Alpenverein Baden",29.05.2022,0,401
4280,"Badener Hütte, Alpenverein Baden",30.05.2022,0,401
4281,"Badener Hütte, Alpenverein Baden",31.05.2022,0,401
4282,"Badener Hütte, Alpenverein Baden",01.06.2022,0,401
4283,"Badener Hütte, Alpenverein Baden",02.06.2022,0,401
4284,"Preintalerhütte, Alpine Gesellschaft Preintaler",20.05.2022,0,402
4285,"Preintalerhütte, Alpine Gesellschaft Preintaler",21.05.2022,0,402
4286,"Preintalerhütte, Alpine Gesellschaft Preintaler",22.05.2022,0,402
4287,"Preintalerhütte, Alpine Gesellschaft Preintaler",23.05.2022,0,402
4288,"Preintalerhütte, Alpine Gesellschaft Preintaler",24.05.2022,0,402
4289,"Preintalerhütte, Alpine Gesellschaft Preintaler",25.05.2022,0,402
4290,"Preintalerhütte, Alpine Gesellschaft Preintaler",26.05.2022,0,402
4291,"Preintalerhütte, Alpine Gesellschaft Preintaler",27.05.2022,0,402
4292,"Preintalerhütte, Alpine Gesellschaft Preintaler",28.05.2022,0,402
4293,"Preintalerhütte, Alpine Gesellschaft Preintaler",29.05.2022,0,402
4294,"Preintalerhütte, Alpine Gesellschaft Preintaler",30.05.2022,0,402
4295,"Preintalerhütte, Alpine Gesellschaft Preintaler",31.05.2022,0,402
4296,"Preintalerhütte, Alpine Gesellschaft Preintaler",01.06.2022,0,402
4297,"Preintalerhütte, Alpine Gesellschaft Preintaler",02.06.2022,0,402
4298,"Rotondohütte SAC, SAC Lägern",20.05.2022,0,404
4299,"Rotondohütte SAC, SAC Lägern",21.05.2022,0,404
4300,"Rotondohütte SAC, SAC Lägern",22.05.2022,0,404
4301,"Rotondohütte SAC, SAC Lägern",23.05.2022,0,404
4302,"Rotondohütte SAC, SAC Lägern",24.05.2022,0,404
4303,"Rotondohütte SAC, SAC Lägern",25.05.2022,0,404
4304,"Rotondohütte SAC, SAC Lägern",26.05.2022,0,404
4305,"Rotondohütte SAC, SAC Lägern",27.05.2022,0,404
4306,"Rotondohütte SAC, SAC Lägern",28.05.2022,0,404
4307,"Rotondohütte SAC, SAC Lägern",29.05.2022,0,404
4308,"Rotondohütte SAC, SAC Lägern",30.05.2022,0,404
4309,"Rotondohütte SAC, SAC Lägern",31.05.2022,0,404
4310,"Rotondohütte SAC, SAC Lägern",01.06.2022,0,404
4311,"Rotondohütte SAC, SAC Lägern",02.06.2022,0,404
4312,"Skihütte Elm, SAC Olten",20.05.2022,15,405
4313,"Skihütte Elm, SAC Olten",21.05.2022,15,405
4314,"Skihütte Elm, SAC Olten",22.05.2022,15,405
4315,"Skihütte Elm, SAC Olten",23.05.2022,15,405
4316,"Skihütte Elm, SAC Olten",24.05.2022,15,405
4317,"Skihütte Elm, SAC Olten",25.05.2022,15,405
4318,"Skihütte Elm, SAC Olten",26.05.2022,15,405
4319,"Skihütte Elm, SAC Olten",27.05.2022,15,405
4320,"Skihütte Elm, SAC Olten",28.05.2022,15,405
4321,"Skihütte Elm, SAC Olten",29.05.2022,15,405
4322,"Skihütte Elm, SAC Olten",30.05.2022,15,405
4323,"Skihütte Elm, SAC Olten",31.05.2022,15,405
4324,"Skihütte Elm, SAC Olten",01.06.2022,15,405
4325,"Skihütte Elm, SAC Olten",02.06.2022,15,405
4326,"Cabane du Carroz, CAS Genevoise",20.05.2022,0,406
4327,"Cabane du Carroz, CAS Genevoise",21.05.2022,7,406
4328,"Cabane du Carroz, CAS Genevoise",22.05.2022,0,406
4329,"Cabane du Carroz, CAS Genevoise",23.05.2022,0,406
4330,"Cabane du Carroz, CAS Genevoise",24.05.2022,0,406
4331,"Cabane du Carroz, CAS Genevoise",25.05.2022,0,406
4332,"Cabane du Carroz, CAS Genevoise",26.05.2022,0,406
4333,"Cabane du Carroz, CAS Genevoise",27.05.2022,0,406
4334,"Cabane du Carroz, CAS Genevoise",28.05.2022,22,406
4335,"Cabane du Carroz, CAS Genevoise",29.05.2022,0,406
4336,"Cabane du Carroz, CAS Genevoise",30.05.2022,0,406
4337,"Cabane du Carroz, CAS Genevoise",31.05.2022,0,406
4338,"Cabane du Carroz, CAS Genevoise",01.06.2022,0,406
4339,"Cabane du Carroz, CAS Genevoise",02.06.2022,0,406
4340,"Priener Hütte, DAV Sektion Prien",20.05.2022,0,407
4341,"Priener Hütte, DAV Sektion Prien",21.05.2022,0,407
4342,"Priener Hütte, DAV Sektion Prien",22.05.2022,51,407
4343,"Priener Hütte, DAV Sektion Prien",23.05.2022,0,407
4344,"Priener Hütte, DAV Sektion Prien",24.05.2022,0,407
4345,"Priener Hütte, DAV Sektion Prien",25.05.2022,41,407
4346,"Priener Hütte, DAV Sektion Prien",26.05.2022,8,407
4347,"Priener Hütte, DAV Sektion Prien",27.05.2022,4,407
4348,"Priener Hütte, DAV Sektion Prien",28.05.2022,0,407
4349,"Priener Hütte, DAV Sektion Prien",29.05.2022,59,407
4350,"Priener Hütte, DAV Sektion Prien",30.05.2022,0,407
4351,"Priener Hütte, DAV Sektion Prien",31.05.2022,0,407
4352,"Priener Hütte, DAV Sektion Prien",01.06.2022,55,407
4353,"Priener Hütte, DAV Sektion Prien",02.06.2022,59,407
4354,"Adolf Noßberger Hütte, Alpenverein Edelweiss",20.05.2022,0,408
4355,"Adolf Noßberger Hütte, Alpenverein Edelweiss",21.05.2022,0,408
4356,"Adolf Noßberger Hütte, Alpenverein Edelweiss",22.05.2022,0,408
4357,"Adolf Noßberger Hütte, Alpenverein Edelweiss",23.05.2022,0,408
4358,"Adolf Noßberger Hütte, Alpenverein Edelweiss",24.05.2022,0,408
4359,"Adolf Noßberger Hütte, Alpenverein Edelweiss",25.05.2022,0,408
4360,"Adolf Noßberger Hütte, Alpenverein Edelweiss",26.05.2022,0,408
4361,"Adolf Noßberger Hütte, Alpenverein Edelweiss",27.05.2022,0,408
4362,"Adolf Noßberger Hütte, Alpenverein Edelweiss",28.05.2022,0,408
4363,"Adolf Noßberger Hütte, Alpenverein Edelweiss",29.05.2022,0,408
4364,"Adolf Noßberger Hütte, Alpenverein Edelweiss",30.05.2022,0,408
4365,"Adolf Noßberger Hütte, Alpenverein Edelweiss",31.05.2022,0,408
4366,"Adolf Noßberger Hütte, Alpenverein Edelweiss",01.06.2022,0,408
4367,"Adolf Noßberger Hütte, Alpenverein Edelweiss",02.06.2022,0,408
4368,"Gollinghütte, Alpine Gesellschaft Preintaler",20.05.2022,0,410
4369,"Gollinghütte, Alpine Gesellschaft Preintaler",21.05.2022,0,410
4370,"Gollinghütte, Alpine Gesellschaft Preintaler",22.05.2022,0,410
4371,"Gollinghütte, Alpine Gesellschaft Preintaler",23.05.2022,0,410
4372,"Gollinghütte, Alpine Gesellschaft Preintaler",24.05.2022,0,410
4373,"Gollinghütte, Alpine Gesellschaft Preintaler",25.05.2022,0,410
4374,"Gollinghütte, Alpine Gesellschaft Preintaler",26.05.2022,0,410
4375,"Gollinghütte, Alpine Gesellschaft Preintaler",27.05.2022,0,410
4376,"Gollinghütte, Alpine Gesellschaft Preintaler",28.05.2022,0,410
4377,"Gollinghütte, Alpine Gesellschaft Preintaler",29.05.2022,0,410
4378,"Gollinghütte, Alpine Gesellschaft Preintaler",30.05.2022,0,410
4379,"Gollinghütte, Alpine Gesellschaft Preintaler",31.05.2022,0,410
4380,"Gollinghütte, Alpine Gesellschaft Preintaler",01.06.2022,0,410
4381,"Gollinghütte, Alpine Gesellschaft Preintaler",02.06.2022,0,410
4382,"Rieserfernerhütte, AVS Bozen + Bruneck",20.05.2022,0,412
4383,"Rieserfernerhütte, AVS Bozen + Bruneck",21.05.2022,0,412
4384,"Rieserfernerhütte, AVS Bozen + Bruneck",22.05.2022,0,412
4385,"Rieserfernerhütte, AVS Bozen + Bruneck",23.05.2022,0,412
4386,"Rieserfernerhütte, AVS Bozen + Bruneck",24.05.2022,0,412
4387,"Rieserfernerhütte, AVS Bozen + Bruneck",25.05.2022,0,412
4388,"Rieserfernerhütte, AVS Bozen + Bruneck",26.05.2022,0,412
4389,"Rieserfernerhütte, AVS Bozen + Bruneck",27.05.2022,0,412
4390,"Rieserfernerhütte, AVS Bozen + Bruneck",28.05.2022,0,412
4391,"Rieserfernerhütte, AVS Bozen + Bruneck",29.05.2022,0,412
4392,"Rieserfernerhütte, AVS Bozen + Bruneck",30.05.2022,0,412
4393,"Rieserfernerhütte, AVS Bozen + Bruneck",31.05.2022,0,412
4394,"Rieserfernerhütte, AVS Bozen + Bruneck",01.06.2022,0,412
4395,"Rieserfernerhütte, AVS Bozen + Bruneck",02.06.2022,0,412
4396,"Cabane Balavaux, Ski Club la Rosablanche",20.05.2022,0,413
4397,"Cabane Balavaux, Ski Club la Rosablanche",21.05.2022,0,413
4398,"Cabane Balavaux, Ski Club la Rosablanche",22.05.2022,0,413
4399,"Cabane Balavaux, Ski Club la Rosablanche",23.05.2022,0,413
4400,"Cabane Balavaux, Ski Club la Rosablanche",24.05.2022,0,413
4401,"Cabane Balavaux, Ski Club la Rosablanche",25.05.2022,0,413
4402,"Cabane Balavaux, Ski Club la Rosablanche",26.05.2022,0,413
4403,"Cabane Balavaux, Ski Club la Rosablanche",27.05.2022,0,413
4404,"Cabane Balavaux, Ski Club la Rosablanche",28.05.2022,0,413
4405,"Cabane Balavaux, Ski Club la Rosablanche",29.05.2022,0,413
4406,"Cabane Balavaux, Ski Club la Rosablanche",30.05.2022,0,413
4407,"Cabane Balavaux, Ski Club la Rosablanche",31.05.2022,0,413
4408,"Cabane Balavaux, Ski Club la Rosablanche",01.06.2022,0,413
4409,"Cabane Balavaux, Ski Club la Rosablanche",02.06.2022,0,413
4410,"Kellerjochhütte, Alpenverein Schwaz",20.05.2022,0,415
4411,"Kellerjochhütte, Alpenverein Schwaz",21.05.2022,0,415
4412,"Kellerjochhütte, Alpenverein Schwaz",22.05.2022,0,415
4413,"Kellerjochhütte, Alpenverein Schwaz",23.05.2022,0,415
4414,"Kellerjochhütte, Alpenverein Schwaz",24.05.2022,0,415
4415,"Kellerjochhütte, Alpenverein Schwaz",25.05.2022,0,415
4416,"Kellerjochhütte, Alpenverein Schwaz",26.05.2022,0,415
4417,"Kellerjochhütte, Alpenverein Schwaz",27.05.2022,0,415
4418,"Kellerjochhütte, Alpenverein Schwaz",28.05.2022,0,415
4419,"Kellerjochhütte, Alpenverein Schwaz",29.05.2022,0,415
4420,"Kellerjochhütte, Alpenverein Schwaz",30.05.2022,0,415
4421,"Kellerjochhütte, Alpenverein Schwaz",31.05.2022,0,415
4422,"Kellerjochhütte, Alpenverein Schwaz",01.06.2022,0,415
4423,"Kellerjochhütte, Alpenverein Schwaz",02.06.2022,0,415
4424,"Almtalerhaus, Alpenverein Wels",20.05.2022,59,416
4425,"Almtalerhaus, Alpenverein Wels",21.05.2022,36,416
4426,"Almtalerhaus, Alpenverein Wels",22.05.2022,55,416
4427,"Almtalerhaus, Alpenverein Wels",23.05.2022,55,416
4428,"Almtalerhaus, Alpenverein Wels",24.05.2022,59,416
4429,"Almtalerhaus, Alpenverein Wels",25.05.2022,59,416
4430,"Almtalerhaus, Alpenverein Wels",26.05.2022,42,416
4431,"Almtalerhaus, Alpenverein Wels",27.05.2022,32,416
4432,"Almtalerhaus, Alpenverein Wels",28.05.2022,38,416
4433,"Almtalerhaus, Alpenverein Wels",29.05.2022,59,416
4434,"Almtalerhaus, Alpenverein Wels",30.05.2022,59,416
4435,"Almtalerhaus, Alpenverein Wels",31.05.2022,59,416
4436,"Almtalerhaus, Alpenverein Wels",01.06.2022,59,416
4437,"Almtalerhaus, Alpenverein Wels",02.06.2022,59,416
4438,"Ski- und Ferienhaus Obergestelen, SAC Sektion Blümlisalp",20.05.2022,0,417
4439,"Ski- und Ferienhaus Obergestelen, SAC Sektion Blümlisalp",21.05.2022,0,417
4440,"Ski- und Ferienhaus Obergestelen, SAC Sektion Blümlisalp",22.05.2022,30,417
4441,"Ski- und Ferienhaus Obergestelen, SAC Sektion Blümlisalp",23.05.2022,30,417
4442,"Ski- und Ferienhaus Obergestelen, SAC Sektion Blümlisalp",24.05.2022,30,417
4443,"Ski- und Ferienhaus Obergestelen, SAC Sektion Blümlisalp",25.05.2022,30,417
4444,"Ski- und Ferienhaus Obergestelen, SAC Sektion Blümlisalp",26.05.2022,30,417
4445,"Ski- und Ferienhaus Obergestelen, SAC Sektion Blümlisalp",27.05.2022,30,417
4446,"Ski- und Ferienhaus Obergestelen, SAC Sektion Blümlisalp",28.05.2022,30,417
4447,"Ski- und Ferienhaus Obergestelen, SAC Sektion Blümlisalp",29.05.2022,30,417
4448,"Ski- und Ferienhaus Obergestelen, SAC Sektion Blümlisalp",30.05.2022,30,417
4449,"Ski- und Ferienhaus Obergestelen, SAC Sektion Blümlisalp",31.05.2022,30,417
4450,"Ski- und Ferienhaus Obergestelen, SAC Sektion Blümlisalp",01.06.2022,30,417
4451,"Ski- und Ferienhaus Obergestelen, SAC Sektion Blümlisalp",02.06.2022,30,417
4452,Domžalski dom Test,20.05.2022,76,418
4453,Domžalski dom Test,21.05.2022,76,418
4454,Domžalski dom Test,22.05.2022,76,418
4455,Domžalski dom Test,23.05.2022,76,418
4456,Domžalski dom Test,24.05.2022,76,418
4457,Domžalski dom Test,25.05.2022,76,418
4458,Domžalski dom Test,26.05.2022,76,418
4459,Domžalski dom Test,27.05.2022,76,418
4460,Domžalski dom Test,28.05.2022,76,418
4461,Domžalski dom Test,29.05.2022,76,418
4462,Domžalski dom Test,30.05.2022,76,418
4463,Domžalski dom Test,31.05.2022,76,418
4464,Domžalski dom Test,01.06.2022,76,418
4465,Domžalski dom Test,02.06.2022,76,418
4466,Capanna Poncione di Braga,20.05.2022,18,419
4467,Capanna Poncione di Braga,21.05.2022,18,419
4468,Capanna Poncione di Braga,22.05.2022,18,419
4469,Capanna Poncione di Braga,23.05.2022,18,419
4470,Capanna Poncione di Braga,24.05.2022,18,419
4471,Capanna Poncione di Braga,25.05.2022,18,419
4472,Capanna Poncione di Braga,26.05.2022,18,419
4473,Capanna Poncione di Braga,27.05.2022,18,419
4474,Capanna Poncione di Braga,28.05.2022,18,419
4475,Capanna Poncione di Braga,29.05.2022,18,419
4476,Capanna Poncione di Braga,30.05.2022,18,419
4477,Capanna Poncione di Braga,31.05.2022,18,419
4478,Capanna Poncione di Braga,01.06.2022,18,419
4479,Capanna Poncione di Braga,02.06.2022,18,419
4480,Mischabelhütte AACZ,20.05.2022,0,420
4481,Mischabelhütte AACZ,21.05.2022,0,420
4482,Mischabelhütte AACZ,22.05.2022,0,420
4483,Mischabelhütte AACZ,23.05.2022,0,420
4484,Mischabelhütte AACZ,24.05.2022,0,420
4485,Mischabelhütte AACZ,25.05.2022,0,420
4486,Mischabelhütte AACZ,26.05.2022,0,420
4487,Mischabelhütte AACZ,27.05.2022,0,420
4488,Mischabelhütte AACZ,28.05.2022,0,420
4489,Mischabelhütte AACZ,29.05.2022,0,420
4490,Mischabelhütte AACZ,30.05.2022,0,420
4491,Mischabelhütte AACZ,31.05.2022,0,420
4492,Mischabelhütte AACZ,01.06.2022,0,420
4493,Mischabelhütte AACZ,02.06.2022,0,420
4494,"Habsburghaus, Alpenverein Gebirgsverein",20.05.2022,0,424
4495,"Habsburghaus, Alpenverein Gebirgsverein",21.05.2022,0,424
4496,"Habsburghaus, Alpenverein Gebirgsverein",22.05.2022,0,424
4497,"Habsburghaus, Alpenverein Gebirgsverein",23.05.2022,0,424
4498,"Habsburghaus, Alpenverein Gebirgsverein",24.05.2022,0,424
4499,"Habsburghaus, Alpenverein Gebirgsverein",25.05.2022,0,424
4500,"Habsburghaus, Alpenverein Gebirgsverein",26.05.2022,0,424
4501,"Habsburghaus, Alpenverein Gebirgsverein",27.05.2022,0,424
4502,"Habsburghaus, Alpenverein Gebirgsverein",28.05.2022,0,424
4503,"Habsburghaus, Alpenverein Gebirgsverein",29.05.2022,0,424
4504,"Habsburghaus, Alpenverein Gebirgsverein",30.05.2022,0,424
4505,"Habsburghaus, Alpenverein Gebirgsverein",31.05.2022,0,424
4506,"Habsburghaus, Alpenverein Gebirgsverein",01.06.2022,54,424
4507,"Habsburghaus, Alpenverein Gebirgsverein",02.06.2022,56,424
4508,Capanna Tomeo,20.05.2022,0,435
4509,Capanna Tomeo,21.05.2022,0,435
4510,Capanna Tomeo,22.05.2022,0,435
4511,Capanna Tomeo,23.05.2022,0,435
4512,Capanna Tomeo,24.05.2022,0,435
4513,Capanna Tomeo,25.05.2022,0,435
4514,Capanna Tomeo,26.05.2022,0,435
4515,Capanna Tomeo,27.05.2022,0,435
4516,Capanna Tomeo,28.05.2022,0,435
4517,Capanna Tomeo,29.05.2022,0,435
4518,Capanna Tomeo,30.05.2022,0,435
4519,Capanna Tomeo,31.05.2022,0,435
4520,Capanna Tomeo,01.06.2022,0,435
4521,Capanna Tomeo,02.06.2022,0,435
4522,"Cabane de la Dent Blanche CAS, CAS Jaman",20.05.2022,0,436
4523,"Cabane de la Dent Blanche CAS, CAS Jaman",21.05.2022,0,436
4524,"Cabane de la Dent Blanche CAS, CAS Jaman",22.05.2022,0,436
4525,"Cabane de la Dent Blanche CAS, CAS Jaman",23.05.2022,0,436
4526,"Cabane de la Dent Blanche CAS, CAS Jaman",24.05.2022,0,436
4527,"Cabane de la Dent Blanche CAS, CAS Jaman",25.05.2022,0,436
4528,"Cabane de la Dent Blanche CAS, CAS Jaman",26.05.2022,0,436
4529,"Cabane de la Dent Blanche CAS, CAS Jaman",27.05.2022,0,436
4530,"Cabane de la Dent Blanche CAS, CAS Jaman",28.05.2022,0,436
4531,"Cabane de la Dent Blanche CAS, CAS Jaman",29.05.2022,0,436
4532,"Cabane de la Dent Blanche CAS, CAS Jaman",30.05.2022,0,436
4533,"Cabane de la Dent Blanche CAS, CAS Jaman",31.05.2022,0,436
4534,"Cabane de la Dent Blanche CAS, CAS Jaman",01.06.2022,0,436
4535,"Cabane de la Dent Blanche CAS, CAS Jaman",02.06.2022,0,436
4536,"Lamsenjochhütte, DAV Sektion Oberland",20.05.2022,0,437
4537,"Lamsenjochhütte, DAV Sektion Oberland",21.05.2022,0,437
4538,"Lamsenjochhütte, DAV Sektion Oberland",22.05.2022,0,437
4539,"Lamsenjochhütte, DAV Sektion Oberland",23.05.2022,0,437
4540,"Lamsenjochhütte, DAV Sektion Oberland",24.05.2022,0,437
4541,"Lamsenjochhütte, DAV Sektion Oberland",25.05.2022,0,437
4542,"Lamsenjochhütte, DAV Sektion Oberland",26.05.2022,0,437
4543,"Lamsenjochhütte, DAV Sektion Oberland",27.05.2022,0,437
4544,"Lamsenjochhütte, DAV Sektion Oberland",28.05.2022,0,437
4545,"Lamsenjochhütte, DAV Sektion Oberland",29.05.2022,0,437
4546,"Lamsenjochhütte, DAV Sektion Oberland",30.05.2022,0,437
4547,"Lamsenjochhütte, DAV Sektion Oberland",31.05.2022,0,437
4548,"Lamsenjochhütte, DAV Sektion Oberland",01.06.2022,0,437
4549,"Lamsenjochhütte, DAV Sektion Oberland",02.06.2022,0,437
4550,"Marteller Hütte, AVS Martell",20.05.2022,0,442
4551,"Marteller Hütte, AVS Martell",21.05.2022,0,442
